,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Short Description of company profile,Industry of company,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score
122,1,2011.0,3.0,29.0,API for Social data context,Analytics|Crowdfunding|Search|Marketing,social advertising,Quotidian Ventures|Peter Shankman,5.0,0.0,0.0,7/5/2011,9/1/2011,6379489.0,United States,North America,0.0,0.0,0,4,2,5.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,Product,0.0,Public,1.0,Both,0.0,Cloud,Global,Non-Linear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,18.0,East Asian Studies and Economics,1.0,1.0,Tier_1,500.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,43.5,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,No,No,Low,2134030.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,6.0,Not Applicable,1.0,12.0,Trigger,2 to 5,8.333333332999999,2.777777778,25.0,8.333333332999999,0.0,2.777777778,27.77777778,8.333333332999999,5.555555556,5.555555556,0.0,0.0,2.777777778,2.777777778,7.0
123,1,2010.0,4.0,-68.0,info exchange for physician interactions,Analytics|Healthcare,Research,Lux Capital|Fidelity Biosciences|Venrock|Highland Capital Partners|Gerson Lehrman Group|Jonathan Bush|Ed Park|John Goldsmith|James Golden,35.0,3.0,0.0,1/1/2010,1/2/2013,11000000.0,United States,North America,0.0,0.0,3,7,7,50.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,Product,0.0,Public,1.0,Both,0.0,Platform,Local,Non-Linear,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Online,B2B,1.0,3.0,1.0,3.0,PhD,25.0,Biomedical Enterprise,1.0,1.0,Tier_1,500.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,23.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,No,No,Low,1842172.0,1.0,1.0,0.0,4.0,2.0,0.0,10.0,11.0,Not Applicable,12.0,6.233333332999999,Trigger,2 to 5,11.11111111,0.0,50.0,0.0,0.0,16.66666667,5.555555556,5.555555556,5.555555556,5.555555556,0.0,0.0,0.0,0.0,9.0
124,1,2011.0,3.0,266.0,Database technology,Network / Hosting / Infrastructure|Enterprise Software|Software Development|Analytics,operations,IA Ventures|Digital Sky Technologies|Data Collective|Raymond Tonsing|Khosla Ventures|Accel Partners|First Round Capital|New Enterprise Associates|Start Fund|SV Angel|Y Combinator|Paul Buchheit|Sam Altman|Ashton Kutcher|Guy Oseary|Ron Garret|Karl Jacob|Marco Bergmann|Mark LaRosa|Tom McInerney|Janis Krums,37.0,9.0,0.0,1/1/2011,1/22/2014,35000000.0,United States,North America,0.0,0.0,2,0,4,11.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Product,1.0,Private,0.0,Structured,0.0,Cloud,Local,Non-Linear,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,3.0,PhD,25.0,computer science,1.0,1.0,Tier_1,500.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,53.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,No,No,Low,226890.0,0.0,1.0,1.0,3.0,2.0,0.0,13.0,35.0,Not Applicable,12.0,10.27777778,Trigger,2 to 5,5.882352941000001,0.0,39.433551200000004,1.960784314,1.960784314,3.8126361660000003,3.8126361660000003,1.960784314,3.921568627,1.960784314,0.0,0.0,0.0,1.960784314,5.0
125,1,2011.0,3.0,70.0,Database technology,Network / Hosting / Infrastructure|Enterprise Software|Software Development|Analytics,"marketing, sales",TiE Angels|Naya Ventures|Keiretsu Forum|Portland Seed Fund,9.0,13.0,0.0,1/1/2011,3/27/2014,50000.0,United States,North America,0.0,0.0,5,0,6,10.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,Product,1.0,Both,1.0,Both,0.0,Platform,Global,Non-Linear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Both,B2B,1.0,3.0,1.0,3.0,Masters,21.0,"Electrical and Electronics Engineering
Aerospace Engineering",1.0,1.0,None,25.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,No,Yes,Low,4910627.0,1.0,1.0,0.0,3.0,2.0,0.0,4.0,0.05,Not Applicable,12.0,5.3555555560000005,Trigger,2 to 5,0.0,0.0,41.66666667,0.0,0.0,2.777777778,2.777777778,0.0,0.0,0.0,0.0,0.0,2.777777778,0.0,0.0
126,1,2006.0,8.0,113.0,Marketing Decisions Platform,Marketing,Marketing,Kegonsa Capital Partners|Goldman Sachs,138.0,-1.0,1.0,1/1/2006,10/18/2013,9400000.0,United States,North America,0.0,0.0,1,7,9,130.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,Product,1.0,Both,1.0,Both,0.0,Cloud,Local,Non-Linear,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,Online,B2B,2.0,2.0,1.0,1.0,Masters,20.0,"Electrical and Electronics Engineering
Aerospace Engineering",1.0,1.0,None,469.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0.0,No,Yes,High,408646.0,1.0,1.0,0.0,4.0,2.0,8.0,15.0,9.4,Yes,12.0,18.1,Trigger,5 to 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,2011.0,3.0,147.0,User generated interest graphs,Marketing,"marketing, sales",Alliance of Angels|Voyager Capital,11.0,22.0,0.0,3/21/2011,2/1/2013,1700000.0,United States,North America,0.0,0.0,2,0,3,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Both,1.0,Public,1.0,Both,0.0,Platform,Local,Non-Linear,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,Online,B2B,1.0,3.0,1.0,3.0,Masters,21.0,General,1.0,1.0,Tier_1,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Low,1046310.0,1.0,1.0,0.0,3.0,2.0,0.0,4.0,1.7,Not Applicable,12.0,4.3,Trough,2 to 5,16.66666667,0.0,8.333333332999999,8.333333332999999,0.0,0.0,41.66666667,0.0,8.333333332999999,0.0,0.0,8.333333332999999,0.0,8.333333332999999,4.0
128,1,2009.0,5.0,62.0,User generated interest graphs,Market Research,operation,Earthrise Capital Partners,16.0,-1.0,0.0,3/21/2011,1/11/2012,6379489.0,United States,North America,0.0,0.0,1,0,5,50.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Product,0.0,Both,0.0,Both,1.0,Cloud,Global,Non-Linear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Online,B2B,0.0,3.0,1.0,2.0,Masters,20.0,General,1.0,1.0,None,469.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,High,2352334.0,1.0,1.0,0.0,4.0,3.0,0.0,12.0,6.0,Not Applicable,6.0,6.0,Trough,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,1999.0,15.0,150.0,The Science of Better Results,Healthcare,risk,Cross Atlantic Capital Partners|Edison Ventures,178.0,6.0,1.0,1/1/1999,8/23/2010,6100000.0,United States,North America,0.0,0.0,0,0,10,175.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Both,1.0,Both,1.0,Both,0.0,Platform,Local,Non-Linear,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Online,B2B,1.0,3.0,1.0,3.0,Masters,21.0,Business management,1.0,1.0,Tier_1,439.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,No,No,Low,1085205.0,1.0,1.0,0.0,3.0,2.0,0.0,18.0,6.1,Yes,120.0,5.344444444,Plateau,0 to 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
130,1,2008.0,6.0,429.0,Mobile App Analytics & Marketing,Analytics|Mobile|Marketing,"Marketing, sales",TechStars|Polaris Partners|ENIAC Ventures|MI Ventures LLC|New York Angels|LaunchPad Venture Group|Foundation Capital|Hub Angels Investment Group|Progress Ventures|Eniac Ventures|Techstars,73.0,11.0,0.0,1/1/2008,2/4/2014,16000000.0,United States,North America,0.0,6.0,0,0,6,75.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,Product,1.0,Both,1.0,Both,0.0,Platform,Global,Non-Linear,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Online,B2C,2.0,2.0,1.0,2.0,Masters,21.0,General,1.0,1.0,None,500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,No,No,High,28190.0,1.0,1.0,0.0,4.0,2.0,2.0,14.0,16.0,Yes,12.0,7.306666667000001,Trigger,5 to 10,10.0,0.0,15.0,15.0,0.0,10.0,30.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0
131,1,2006.0,8.0,-385.0,Verified B2B Contacts,Marketing,"Marketing 
sales",Edison Ventures|Rikki Tahta|Simon Murdoch|Roland Beaulieu|Gary Mueller|Spring Lake Equity Partners,118.0,-6.0,1.0,11/30/2006,4/8/2014,13000000.0,United States,North America,0.0,0.0,2,0,12,120.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Product,1.0,Private,1.0,Both,0.0,Cloud,Global,Non-Linear,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Online,B2B,1.0,3.0,1.0,3.0,Masters,21.0,Earth Sciences,1.0,1.0,Tier_1,500.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,24.5,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,No,No,Medium,211794.0,1.0,1.0,0.0,3.0,2.0,2.0,15.0,13.0,Yes,20.0,5.777777778,Trigger,5 to 10,8.823529412000001,0.0,2.9411764710000003,8.823529412000001,2.9411764710000003,5.882352941000001,8.823529412000001,0.0,11.76470588,0.0,0.0,0.0,0.0,0.0,1.0
132,1,2012.0,2.0,96.0,Big Data Analytics,Analytics|Telecommunications,Research,AxVentures-Pymar Fund|Ax Ventures,10.0,-1.0,0.0,6/26/2012,7/1/2012,6379489.0,Argentina,South America,0.0,1.0,3,3,4,16.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Product,1.0,Public,1.0,Both,1.0,Platform,Global,Non-Linear,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Online,B2B,0.0,2.0,1.0,2.0,Masters,20.0,Earth Sciences,1.0,1.0,None,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Low,1603864.0,1.0,1.0,0.0,4.0,3.0,0.0,16.0,6.0,Not Applicable,1.0,1.0,Trigger,5 to 10,25.0,0.0,37.5,0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
133,1,2010.0,4.0,81.0,Big Data Competitive Intelligence,Marketing,data collection ,EPIC Ventures|Kevin O'Connor,22.0,5.0,0.0,10/1/2010,3/13/2013,2000000.0,United States,North America,0.0,2.0,1,0,8,23.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Product,1.0,Public,1.0,Unstructured,0.0,Platform,Local,Non-Linear,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Online,B2B,0.0,3.0,1.0,2.0,Bachelors,18.0,Aquatic biology,1.0,1.0,Tier_2,448.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,No,No,Low,731564.0,1.0,0.0,0.0,3.0,2.0,4.0,7.6,2.0,Not Applicable,1.0,7.45,Slope,2 to 5,11.11111111,5.555555556,16.66666667,5.555555556,22.22222222,11.11111111,11.11111111,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,2.0
134,1,2012.0,2.0,627.0,Big Data Competitive Intelligence,Marketing|Enterprise Software|Analytics,marketing,Rogue Venture Partners,4.0,0.0,0.0,7/1/2012,2/8/2013,6379489.0,United States,North America,0.0,1.0,1,0,1,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Product,1.0,Private,0.0,Structured,1.0,Cloud,Local,Non-Linear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Online,B2B,1.0,2.0,1.0,1.0,Bachelors,18.0,General,1.0,1.0,Tier_2,500.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,23.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,No,No,Low,193129.0,0.0,1.0,0.0,3.0,2.0,0.0,10.0,6.0,Not Applicable,8.0,8.0,Slope,0 to 2,0.0,0.0,0.0,76.47058824,0.0,17.64705882,0.0,0.0,5.882352941000001,0.0,0.0,0.0,0.0,0.0,4.0
135,0,2004.0,10.0,0.0,technology-enabled electronic payment,Marketing|Enterprise Software|Analytics,"development, marketing, and administration",Spectrum Equity|Foundation Capital|Western Technology Investment|GGV Capital ,12.0,9.0,1.0,1/1/2004,10/1/2009,62500000.0,United States,North America,0.0,0.0,3,1,5,100.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Both,0.0,Private,1.0,Both,0.0,Platform,Local,Non-Linear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,B2B,0.0,3.0,1.0,2.0,Bachelors,18.0,Engineering,0.0,1.0,Tier_1,500.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,Yes,Yes,Medium,2518863.0,0.0,1.0,0.0,3.0,2.0,0.0,11.11,62.5,No,48.0,5.0,Slope,0 to 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
136,0,2000.0,14.0,0.0,fabless semiconductors,Network / Hosting / Infrastructure,IT & Sales,BlueRun Ventures|Tallwood Venture Capital,18.0,0.0,0.0,1/1/2000,6/2/2009,15000000.0,United States,North America,0.0,0.0,0,0,8,50.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,Product,0.0,no,0.0,no,0.0,Platform,Local,Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Offline,B2B,1.0,3.0,1.0,1.0,Masters,21.0,business,1.0,1.0,Tier_1,500.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,25.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Medium,2518863.0,0.0,1.0,0.0,2.0,2.0,0.0,3.8,15.0,No,60.0,7.4,Trigger,2 to 5,0.0,0.0,22.22222222,11.11111111,11.11111111,0.0,0.0,0.0,0.0,44.44444444,0.0,0.0,11.11111111,0.0,5.0
137,0,2004.0,10.0,-445.0,user driven social content website,Media,social news,Greylock Partners|Omidyar Network|Marc Andreessen|Reid Hoffman|Ron Conway|Al Avery|FLOODGATE|SV Angel|Highland Capital Partners|SVB Financial Group|Kevin Rose|Floodgate Fund,79.0,-2.0,1.0,10/11/2004,7/12/2011,5000000.0,United States,North America,0.0,0.0,1,0,6,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,Product,1.0,Public,0.0,Unstructured,0.0,Platform,Global,Non-Linear,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,3.0,3.0,1.0,2.0,Masters,21.0,Business Administration,1.0,1.0,Tier_2,500.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,200.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,Yes,Medium,483.0,0.0,0.0,0.0,3.0,2.0,28.0,1.1,5.0,Yes,12.0,17.58333333,Peak,2 to 5,12.5,3.125,12.5,9.375,18.75,3.125,21.875,6.25,0.0,9.375,0.0,0.0,0.0,3.125,1.0
138,0,2005.0,9.0,-91.0,Search engine,Media,web,Greylock Partners|Tugboat Ventures|Madrone Capital Partners,3.0,0.0,0.0,1/1/2005,4/15/2008,25000000.0,United States,North America,0.0,0.0,3,0,5,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Product,0.0,Public,1.0,Both,0.0,Platform,Global,Non-Linear,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Online,B2C,3.0,3.0,1.0,1.0,PhD,25.0,computer,1.0,1.0,Tier_1,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,545749.0,0.0,1.0,0.0,2.0,1.0,4.0,3.75,25.0,No,24.0,6.85,Plateau,5 to 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0,2009.0,5.0,-69.0,Daily Deals Site,E-Commerce,sale,Bain Capital Ventures|Matrix Partners|Pinnacle Ventures|Bain Capital|Christian Dahlen,31.0,-1.0,0.0,3/1/2009,6/1/2011,5000000.0,United States,North America,0.0,0.0,0,0,5,80.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,Service,0.0,Public,0.0,no,0.0,Platform,local,Non-Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2B,2.0,3.0,0.0,2.0,Masters,21.0,business,1.0,1.0,None,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,No,No,Medium,8990243.0,0.0,1.0,0.0,3.0,2.0,9.0,20.0,5.0,Not Applicable,10.0,2.7611111110000004,Plateau,5 to 10,13.33333333,0.0,13.33333333,0.0,0.0,0.0,46.66666667,6.666666667,6.666666667,6.666666667,0.0,0.0,0.0,6.666666667,3.0
140,0,2005.0,9.0,-46.0,HTML5 Social Games,E-Commerce,Sales & Marketing,Mohr Davidow Ventures|Deep Fork Advisors|Deep Fork Capital|Motorola Mobility,31.0,-1.0,0.0,1/1/2005,3/3/2011,6379489.0,United States,North America,0.0,1.0,1,0,5,50.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Product,0.0,no,0.0,no,1.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,3.0,3.0,0.0,1.0,Masters,21.0,business,1.0,1.0,Tier_1,500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,No,No,Medium,8714861.0,0.0,1.0,0.0,2.0,1.0,0.0,6.25,2.7,Yes,24.0,5.05,Trigger,2 to 5,11.76470588,0.0,5.882352941000001,23.52941176,0.0,0.0,17.64705882,11.76470588,5.882352941000001,23.52941176,0.0,0.0,0.0,0.0,3.0
141,0,2008.0,6.0,14.0,Social mobile,Mobile,operation,Mohr Davidow Ventures|Deep Fork Advisors|Deep Fork Capital|Motorola Mobility,35.0,0.0,0.0,1/1/2008,3/3/2011,6379489.0,United Kingdom,Europe,0.0,0.0,0,0,5,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Product,0.0,no,0.0,no,0.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Offline,B2C,2.0,3.0,0.0,2.0,Masters,21.0,business,1.0,1.0,None,500.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,25.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1,0.0,No,No,Low,1989996.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,6.0,Yes,15.0,1.0,Plateau,0 to 2,6.666666667,0.0,26.66666667,6.666666667,0.0,0.0,20.0,6.666666667,0.0,33.33333333,0.0,0.0,0.0,0.0,7.0
142,0,2012.0,2.0,16.0,Online wine service,E-Commerce|Food & Beverages|Mobile,Sales,Mohr Davidow Ventures|Deep Fork Advisors|Deep Fork Capital|Motorola Mobility,1.0,-1.0,0.0,1/1/2012,3/3/2011,6379489.0,United States,North America,0.0,0.0,1,0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Product,0.0,no,0.0,no,0.0,Platform,Local,Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,1.0,3.0,0.0,1.0,Bachelors,18.0,engg,0.0,0.0,None,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Low,3274502.0,0.0,1.0,0.0,2.0,1.0,0.0,10.0,6.0,Not Applicable,15.0,1.0,Plateau,0 to 2,11.11111111,11.11111111,5.555555556,5.555555556,0.0,5.555555556,27.77777778,5.555555556,22.22222222,5.555555556,0.0,0.0,0.0,0.0,3.0
143,0,2011.0,3.0,107.0,all your photos everywhere,Mobile,social network,Index Ventures|500 Startups|Kii Capital|2020 Ventures|Strive Capital,0.0,-100.0,0.0,8/26/2011,7/19/2012,1000000.0,United States,North America,5.0,5.0,3,0,3,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Service,0.0,no,0.0,no,0.0,Platform,Local,Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,3.0,3.0,0.0,2.0,Bachelors,18.0,business,0.0,1.0,Tier_1,157.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1,0.0,No,No,Low,718025.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,Not Applicable,3.0,2.711111111,Plateau,0 to 2,1.960784314,0.0,46.0130719,0.0,0.0,4.444444444,1.960784314,8.104575163,0.0,4.183006536000001,0.0,0.0,0.0,0.0,2.0
144,0,2010.0,4.0,-77.0,Marketplace for quality tutoring.,Education,consumer web,Resolute.vc|Paul Buchheit|Sequoia Capital|Founder Collective|Lerer Ventures|SV Angel|Thrive Capital|Alexis Ohanian|Bubba Murarka|reinmkr capital|Y Combinator,19.0,-5.0,0.0,9/1/2010,2/18/2013,800000.0,United States,North America,9.0,0.0,3,0,5,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Product,0.0,Public,0.0,Unstructured,0.0,Cloud,Local,Non-Linear,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Online,B2C,2.0,2.0,0.0,1.0,Bachelors,18.0,history,0.0,0.0,Tier_1,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Low,3638146.0,0.0,1.0,0.0,2.0,1.0,1.0,3.3,0.8,Not Applicable,14.0,7.1,Trigger,2 to 5,9.206349206,0.0,20.0,0.0,2.3809523809999997,2.3809523809999997,4.7619047619999995,4.444444444,4.7619047619999995,6.825396825,0.0,2.3809523809999997,4.7619047619999995,4.7619047619999995,3.0
